"FCT record ID","FCT","Food ID","Locale","Food code","English name","Local name","Sub-group code","Alternative Name","Tags","Water","Total nitrogen","Nitrogen conversion factor","Protein","Fat","Carbohydrate","Energy (kcal)","Energy (kJ)","Alcohol","Englyst fibre","Starch","Total sugars","AOAC","Non-milk extrinsic sugars","Intrinsic and milk sugars","Glucose","Fructose","Maltose","Lactose","Sucrose","Other sugars (UK)","FS Table sugar","FS Other Added Sugar","FS Honey","FS Fruit Juice","FS Dried Fruit","FS Fruit Puree","FS Stewed Fruit","FS Vegetable Puree","Satd FA","Cis-Mon FA","Cis-n3 FA","Cis-n6 FA","Trans FA","Cholesterol","Retinol","Total carotene","Alpha-carotene","Beta-carotene","Beta cryptoxanthin","Vitamin A","Vitamin D","Thiamin","Riboflavin","Niacin","Tryptophan/60","Niacin equivalent","Vitamin C","Vitamin E","Vitamin B6","Vitamin B12","Folate","Pantothenic acid","Biotin","Sodium","Potassium","Calcium","Magnesium","Phosphorus","Iron","Haem iron","Non-haem iron","Copper","Zinc","Chloride","Iodine","Manganese","Selenium","Total FS","Fruit","Dried fruit","Fruit juice","Smoothie fruit","Tomatoes","Tomato puree","Brassicaceae","Yellow Red Green","Beans","Nuts","Other Vegetables","Beef","Lamb","Pork","Processed Red Meat","Other Red Meat","Burgers","Sausages","Offal","Poultry","Processed Poultry","Game Birds","White Fish","Oily Fish","Canned Tuna","Shellfish","Cottage Cheese","Cheddar Cheese","Other Cheese","Vitamin A, retinol activity equivalents"
"10034","UK_NDB_3","32243","UK_current","MPSC","Meat pizza (e.g. Hawaiian, pepperoni, meat feast), stuffed crust","Meat pizza (e.g. Hawaiian, pepperoni, meat feast), stuffed crust","1C","","","47.2","1.9","6.25","11.7","11.9","32.9","277","1166","0","2","28.7","4.2","2.7","1.2","3","1.2","1.4","0.2","0","1.4","0","2.3","0","0","0","0","0","0","1.5","5.02","3.42","0.33","1.46","0.24","21","54","236","2","221","28","94","0.1","0.19","0.19","1.8","1.9","3.7","4.8","1.6","0.2","0.4","15","0.6","7","481","238","143","23","151","1.6","0","1.5","0.27","1.2","783","9","0.25","7","3.8","1","0","0","0","6.52","4.12","0","0.5","0","0","0.33","0.83","0","0","6.3","0","0","0","0","0","0","0","0","0","0","0","0","7.26","16.94",""
"8565","UK_NDB_3","32207","UK_current","MQRF","Meat based quiche (e.g. quiche lorraine), reduced fat","Meat based quiche (e.g. quiche lorraine), crustless","16C","","","52.5","1.6","6.25","9.7","19.4","20.1","289","1206","0","1.1","18.1","2","1.4","0","2","0.2","0.2","0.4","0.9","0.2","0","0.1","0","0","0","0","0","0","0","9.13","6.93","0.33","1.7","0.2","88","103","36","0","35","3","108","0","0.13","0.18","1.5","1.8","3.3","0","2.1","0","0.5","9","0.7","5","251","155","153","15","177","0.7","0","0.7","0.03","1","334","16","0.1","7","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.04","0","0","0","0","0","0","0","0","0","0","0","0","6.5","6.5",""
"2431","UK_NDB_3","32250","UK_current","MRMT","Marmite","Marmite","50R","","","32.3","5.4","6.25","34","0.1","33","261","1111","0","2.5","31.7","1.3","3.5","0","1.3","0","1.1","0","0","0.1","0","0","0","0","0","0","0","0","0","0.06","0.05","0","0.03","0","0","0","0","0","0","0","0","0","5.8","7","69","9","78","0","0","1.6","24","1250","3.5","60","4320","2100","70","160","950","2.9","0","2.9","0.2","2.7","6653","49","0.19","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"350","UK_NDB_3","32244","UK_current","MRNG","Meringue","Meringue","16C","","","0.6","1.1","6.25","6.9","0","96.4","389","1660","0","0","0","96.4","0","96.4","0","0","0","0","0","96.4","0","96.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.11","0.1","2.1","2.2","0","0","0","0.3","2","0.1","2","85","70","9","7","7","0.1","0","0.1","0.13","0.1","87","2","0","6","96.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2223","UK_NDB_3","32255","UK_current","MRSU","Marmalade, reduced sugar","Marmalade, reduced sugar","41B","","","59","0","6.25","0.3","0.2","42.3","162","690","0","1.2","3.3","39","1.6","37.6","1.4","14.8","17.6","0","0","6.5","0","36","0","0","0","0","2.9","0","0","0.17","0","0","0","0","0","0","50","15","43","0","8","0","0","0","0","0","0","10","0","0","0","5","0","0","35","44","35","4","13","0.6","0","0.6","0.12","0.2","14","7","0.1","1","38.9","43.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"728","UK_NDB_3","32245","UK_current","MRWH","Mr whippy style ice cream","Mr whippy style ice cream","53R","Mr whippy style icecream","","68.2","0.7","6.38","4.6","6.7","20.5","153","643","0","0","0","20.5","0","14.6","5.9","0.8","0.1","0","5.8","10.4","0","15.8","0.9","0","0","0","0","0","0","4.36","1.64","0.01","0.36","0.03","7","1","6","0","6","0","2","0","0.04","0.24","0.2","0.8","1","1","0.8","0.1","0.5","8","0.4","3","76","170","120","13","100","0.1","0","0.1","0","0.3","130","6","0","2","16.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"1354","UK_NDB_3","32251","UK_current","MSAM","Meat samosas","Meat samosas","31A","","","44.5","1.4","6.25","8.9","15.9","25.5","275","1150","0","2.7","23.3","2.2","3.5","1.9","0.2","0","0.5","1.4","0","0","0","0.6","0","0","0","0","0","0","0.1","2.2","7.35","0.96","4.18","0.24","18","2","28","0","28","0","7","0","0.2","0.08","2.4","1.7","4.1","0","0.5","0.1","0.4","7","0.7","2","240","258","70","26","138","2.6","0.4","2.2","0.15","2.3","386","7","0.45","2","0.7","0","0","0","0","0","0","0","0","0","0","16.14","0","7.5","0","0","0","0","0","0","21.88","0","0","0","0","0","0","0","0","0",""
"8370","UK_NDB_3","32246","UK_current","MSCB","Mini sweetcorn (babycorn), cooked","Mini sweetcorn (babycorn), cooked","37M","Mini sweet corn (babycorn), cooked","","89.8","0.4","6.25","2.5","0.4","2.7","24","101","0","2","0.8","1.9","2.4","0","1.9","1.4","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.1","0.01","0.16","0","0","0","140","0","28","224","23","0","0.07","0.17","0.6","0.3","0.9","39","0.1","0.2","0","150","0.6","2","59","170","16","21","57","0.5","0","0.5","0.04","0.6","200","2","0.4","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8370","UK_NDB_3","32247","UK_current","MSCR","Mini sweetcorn (babycorn), raw","Mini sweetcorn (babycorn), raw","37M","Mini sweet corn (babycorn), raw","","89.8","0.4","6.25","2.5","0.4","2.7","24","101","0","2","0.8","1.9","2.4","0","1.9","1.4","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0.05","0.1","0.01","0.16","0","0","0","140","0","28","224","23","0","0.07","0.17","0.6","0.3","0.9","39","0.1","0.2","0","150","0.6","2","59","170","16","21","57","0.5","0","0.5","0.04","0.6","200","2","0.4","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8672","UK_NDB_3","32249","UK_current","MSHB","Millionaire/caramel shortbread","Millionaire/caramel shortbread","7A","","","8.5","0.7","5.7","4.3","27.1","61.6","492","2060","0","1.2","21.9","39.7","1.6","35.8","3.8","2","2.2","3.4","1.6","30.4","0","22.5","13.4","0","0","0","0","0","0","14.71","8.67","0.28","1.85","0.26","23","79","17","0","17","0","82","0","0.08","0.14","1.1","0.9","2","0","2.3","0.1","0.2","9","0.5","3","196","254","141","26","125","1.6","0","1.6","0.13","0.7","213","27","0.36","2","35.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"212","UK_NDB_3","32264","UK_current","MSLI","Muesli, Swiss style, with added sugar (e.g. Alpen original)","Muesli, Swiss style, with added sugar (e.g. Alpen original)","5R","","","9.3","1.8","5.83","10.5","5.7","71.3","360","1529","0","6.2","52","19.3","8.3","11.3","8","4.4","4.5","0","3.6","6.8","0","9.1","0","0","0","7.5","0","0","0","0.88","2.7","0.11","1.44","0.03","2","0","0","0","0","0","0","0","0.17","0.37","6.9","2.3","9.2","0","0.5","0.5","0","45","0.6","6","78","531","93","92","318","3.3","0","3.3","0.39","1.7","162","19","2.31","5","9.1","0","15","0","0","0","0","0","0","0","2.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"3669","UK_NDB_3","32248","UK_current","MSOS","Miso soup","Miso soup","50D","","","85.4","0.8","6.91","4.6","6","0.4","74","306","0","1.3","0.1","0.3","1.7","0","0.2","0.1","0.1","0","0","0.1","0","0","0","0","0","0","0","0","0","0.83","2.12","0.06","2.66","0","0","0","7","0","7","0","1","0","0.11","0.03","0.6","0.8","1.5","0.3","0.5","0.1","0","17","0.3","6","163","96","178","44","90","1.4","0","1.4","0.2","0.8","211","193","0.32","1","0","0","0","0","0","0","0","0","0","3.02","0","2.7368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"9859","UK_NDB_3","32270","UK_current","MSPR","Spring roll with meat and vegetables","Spring roll with meat and vegetables","31A","","","59","1.3","6.25","8","13","28.4","256","1072","0","2","24.5","3.8","2.7","0","3.9","1","1","0","0","1.7","0","0.8","0.7","0","0","0","0","0","0","1.4","7.77","0.49","2.43","0.11","20","1","4","0","4","0","2","0.16","0.1","0.1","2.4","1.7","4.1","0","0.7","0.2","0.6","37","0.3","0","336","210","53","21","109","2.1","0.2","1.9","0.09","1.6","514","6","0.23","3","1.5","0","0","0","0","0","0","2.74","10.72","3.6","0","15.17","0","0","0","0","0","0","0","0","5.47","0","10.41","0","0","0","0","0","0","0",""
"1779","UK_NDB_3","32271","UK_current","MSRF","Mushrooms","Mushrooms, cooked","37M","","","93.1","0.2","6.25","1.4","0.3","0.1","9","37","0","2","0.1","0","2.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.07","0.01","0.13","0.03","0","0","0","0","0","0","0","0","0","0.09","0.26","1.8","0.8","2.6","0","0","0.1","0","15","1.3","11","3","216","3","8","75","0.3","0","0.3","0.35","0.9","93","2","0.05","16","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8890","UK_NDB_3","32272","UK_current","MSTN","Minestrone soup","Minestrone soup","50D","","","84.6","0.6","7.01","3.7","2.1","7.4","61","258","0","0.9","6.1","1.2","1.1","0.1","1.2","0.3","0.4","0.1","0","0.3","0","0.1","0","0","0","0","0","0","0.1","0.45","0.9","0.08","0.51","0","3","0","705","161","624","2","118","0.02","0.1","0.03","0.7","0.6","1.3","8","0.5","0.1","0","19","0.2","1","292","140","28","10","33","0.6","0.1","0.5","0.04","0.4","418","10","0.17","2","0.2","0","0","0","0","0","0.6","5.59","6.25","0","0","12.74","0","0","0","2.98","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8068","UK_NDB_3","41226","UK_current","MSYP","Maple syrup","Maple syrup","41A","","","32","0","6.25","0","0.2","67.2","254","1079","0","0","0","67.2","0","67.2","0","1.8","0.7","0","0","64.7","0","0","67.2","0","0","0","0","0","0","0.04","0.06","0","0.1","0","0","0","0","0","0","0","0","0","0.01","0.37","0.1","0","0.1","0","0","0","0","0","0","0","10","208","70","19","2","1.2","0","1.2","0.07","3.1","42","0","3.57","0","67.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8012","UK_NDB_3","32273","UK_current","MTBL","Pork/pork and beef meatballs, grilled","Pork/pork and beef meatballs, grilled or oven baked","25A","","","57.1","3.7","6.85","24.3","13.2","3.9","231","964","0","0.4","3.4","0.5","0.5","0","0.5","0.3","0.1","0","0","0","0","0","0","0","0","0","0","0","0","5.65","4.96","0.19","0.93","0.39","111","33","79","0","79","0","46","1.15","0.47","0.25","5","4.8","9.8","0.1","0.4","0.2","1.7","13","1","6","310","279","94","24","213","2.8","0.7","2.1","0.14","4.2","445","17","0.14","13","0","0","0","0","0","0","0","0","0","0","0","0","44.62","0","44.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.46",""
"2650","UK_NDB_3","32274","UK_current","MTFB","Mange tout, cooked","Mange tout, cooked","37A","","","89.2","0.5","6.25","3.2","0.1","3.3","26","111","0","2.2","0.5","2.8","1.6","0","2.8","2.1","0.1","0","0","0.6","0","0","0","0","0","0","0","0","0","0.02","0.02","0","0.02","0","0","0","665","0","665","0","111","0","0.14","0.16","0.4","0.5","0.9","28","0.4","0.1","0","8","0.7","4","2","170","35","22","55","0.8","0","0.8","0.06","0.4","28","2","0.3","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2272","UK_NDB_3","32275","UK_current","MTOF","Mixed toffees / liquorice toffees","Mixed toffees / liquorice toffees","43R","","","4","0.3","6.25","2.1","15.9","62.9","387","1630","0","0","0","62.9","0","62.9","0","5.8","0","3.3","0","29.9","0","29.4","31.3","0","0","0","0","0","0","8.6","5.26","0.05","1.05","0.07","17","0","0","0","0","0","0","0","0","0","0","0.7","0.7","0","0","0","0.2","1","0.2","0","312","132","85","11","65","0.3","0","0.3","0.04","0.3","460","20","0","1","60.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10032","UK_NDB_3","32276","UK_current","MTTK","Mixed pizza (e.g. chicken and bacon)","Mixed pizza (e.g. chicken and bacon)","1C","","","55.3","1.9","6.25","12.1","9.2","33.8","257","1085","0","1.7","31.1","2.6","2.3","0.4","2.2","0.9","0.9","0","0","0.9","0","1.2","0","0","0","0","0","0","0.7","4.07","2.64","0.23","0.98","0.19","20","56","246","2","229","32","98","0.2","0.16","0.18","2.1","2.4","4.5","5.5","1.4","0.2","0.6","16","0.6","6","412","247","145","22","151","1.2","0","1.2","0.25","1.1","690","9","0.21","7","1.9","0","0","0","0","5.9","3.58","0","1.24","0","0","4.37","0.16","0","0","3.39","0","0","0","0","3.53","0","0","0","0","3.33","0","0","4.5","10.35",""
"5375","UK_NDB_3","32277","UK_current","MUBH","Mushroom curry / mushroom bhaji","Mushroom curry / mushroom bhaji","37M","","","76.1","0.2","7.44","1.4","16.6","0.8","158","651","0","2","0.2","0.4","2.7","0","0.4","0.2","0.1","0","0","0.1","0","0","0","0","0","0","0","0","0","1.15","9.32","1.22","4.11","0","0","0","113","0","113","0","19","0","0.08","0.23","1.6","0.7","2.4","0.9","3.7","0.1","0","14","1.2","10","146","211","6","9","70","0.4","0","0.4","0.31","0.8","305","2","0.07","14","0","0","0","0","0","0","0","0","0","0","0","81.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"10276","UK_NDB_3","32327","UK_current","MUBU","Munch Bunch fromage frais","Munch Bunch fromage frais","15C","","","77.2","0.9","6.38","5.7","2.6","12.2","92","388","0","0.1","1.2","11","0.1","8.2","2.9","1","0.7","0.1","2.5","6.8","0","7.4","0","0","0","0","0.4","0","0","1.7","0.55","0.01","0.08","0.12","3","49","0","0","0","0","49","0.92","0.11","0.29","0.1","1.3","1.4","0","0.1","0","0.8","3","0.4","1","40","150","150","11","123","0.1","0","0.1","0.03","0.5","154","17","0","3","7.8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"256","UK_NDB_3","32324","UK_current","MUCR","Multigrain crispbreads (e.g. Ryvita)","Multigrain crispbreads (e.g. Ryvita)","7A","","","7.7","1.9","5.83","11.2","7.2","61.4","340","1438","0","13.7","56.2","5.1","18.3","0","5.1","0","0","0.9","0","4.3","0","0","0","0","0","0","0","0","0","1.3","0.78","0.32","2.44","0","0","0","0","0","0","0","0","0","0.26","0.04","0.9","2.2","3.1","0","0.4","0.1","0","29","0.6","8","244","511","38","141","292","3.9","0","3.9","0.32","2.9","323","0","0.2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"152","UK_NDB_3","32278","UK_current","MUFN","English style bread muffin, white","English style bread muffin, white","2R","","","31.9","2","5.7","11.3","2.7","51.1","261","1110","0","1.9","47.3","3.8","3","0","3.8","0.5","0.9","2.4","0","0","0","0","0","0","0","0","0","0","0","0.54","0.65","0.09","0.79","0.03","0","64","0","0","0","0","64","0","0.24","0.17","2.6","2.1","4.7","0","0.1","0.1","0","41","0.5","8","375","138","138","20","89","1.4","0","1.4","0.11","0.8","595","25","0.44","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2087","UK_NDB_3","32279","UK_current","MULB","Mulberries","Mulberries","40R","","","85","0.2","6.25","1.3","0","8.1","36","152","0","0.7","0","8.1","1.7","0","8.1","3.8","4.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","14","0","2","0","0.03","0.05","0.7","0.2","0.9","19","0.5","0.1","0","33","0.3","2","2","260","36","15","48","1.6","0","1.6","0.06","0.2","4","1","0.9","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8809","UK_NDB_3","32280","UK_current","MUNG","Mung beans","Mung beans","37I","","","69.3","1.2","6.25","7.6","0.4","15.3","91","389","0","3","14.1","0.5","6.1","0","1.2","0.1","0.1","0","0","0.3","0","0","0","0","0","0","0","0","0","0.11","0.04","0.03","0.14","0","0","0","12","6","6","6","2","0","0.09","0.07","0.5","1.2","1.7","0","0.2","0.1","0","35","0.4","0","2","270","24","43","81","1.4","0","1.4","0.19","0.9","4","2","0.3","5","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2512","UK_NDB_3","32281","UK_current","MUPO","Mustard powder","Mustard powder","50R","","","5","4.6","6.25","28.9","28.7","20.7","452","1884","0","0","0","20.7","0","0","20.7","10.3","8.5","0","0","1.9","0","0","0","0","0","0","0","0","0","1.67","16.65","3.51","5.6","0","0","0","0","0","0","0","0","0","0","0","6.5","8.5","15","0","0","0","0","0","0","0","5","940","330","260","180","9.5","0","9.5","0.2","6.5","62","1","1.7","160","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2251","UK_NDB_3","32282","UK_current","MURM","Hard mints (e.g. humbugs)","Hard mints (e.g. humbugs)","43R","","","10.2","0","6.25","0","0.3","102.2","386","1646","0","0.4","31.2","71","0.5","71","0","7","1.1","7.6","0","55.3","0","39.9","31.1","0","0","0","0","0","0","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","8","5","2","12","0.4","0","0.4","0.09","0","82","0","0.02","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8584","UK_NDB_3","32283","UK_current","MUSA","Mushroom sauce","Mushroom sauce","50R","","","80.5","0.5","7.69","3.5","4.9","7.3","85","354","0","1","4.1","3.2","1.3","0","3.2","0","0","0","3.1","0","0","0","0","0","0","0","0","0","0","1.77","1.86","0.2","0.47","0.06","5","47","40","0","39","0","53","0.37","0.07","0.23","0.9","0.9","1.8","0.7","0.9","0.1","0.3","11","1","7","448","210","94","13","105","0.2","0","0.2","0.15","0.7","751","20","0.07","7","0","0","0","0","0","0","0","0","0","0","0","32.41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"1568","UK_NDB_3","32338","UK_current","MUSS","Mussels, boiled","Mussels, boiled","34F","","","75.5","2.5","6.25","15.8","2.2","4.2","99","418","0","0.1","4.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.44","0.33","0.68","0.1","0","45","117","0","0","0","0","117","0","0.02","0.26","1","4.6","5.6","0","1.7","0","10.6","25","0.3","11","399","116","40","50","258","3.3","1.3","2","0.17","3.4","700","247","0.18","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","0","0","0",""
"10800","UK_NDB_3","32284","UK_current","MVCB","Mixed vegetables, canned","Mixed vegetables, canned","37M","","","86.7","0.4","6.25","2.4","0.8","8.6","49","208","0","1.7","5.5","3.1","3.2","0","3.1","1.1","1.1","0","0","0.9","0","0","0","0","0","0","0","0","0","0.16","0.05","0.1","0.27","0","0","0","1005","270","870","0","168","0","0.04","0.03","0.6","0.3","0.9","1","0.8","0.1","0","3","0.1","0","10","210","25","12","33","1","0","1","0.07","0.3","14","2","0.1","0","0","0","0","0","0","0","0","25","25","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"1771","UK_NDB_3","32285","UK_current","MVFB","Mixed vegetables, cooked from frozen","Mixed vegetables, cooked from frozen","37M","","","85.8","0.5","6.25","3.3","0.5","6.6","42","180","0","1.7","3","3.6","4","0","3.6","0.4","0.4","0","0","2.8","0","0","0","0","0","0","0","0","0","0.1","0.03","0.06","0.18","0","0","0","2520","705","2155","26","420","0","0.12","0.09","0.8","0.5","1.3","13","0.5","0.1","0","52","0.2","1","96","130","35","16","57","0.8","0","0.8","0.02","0.4","140","2","0.2","0","0","0","0","0","0","0","0","0","45","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2525","UK_NDB_3","32335","UK_current","MVGR","Vinegar (e.g. malt, balsamic, wine)","Vinegar (e.g. malt, balsamic, wine)","50R","","","98","0.1","6.25","0.4","0","0.6","4","16","0","0","0","0.6","0","0.6","0","0.3","0.3","0","0","0","0","0.3","0","0","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","34","3","4","10","0","0","0","0","0","47","8","0","1","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"7959","UK_NDB_3","32286","UK_current","MWAY","Milky way (including supermarket own brand equivalents)","Milky way (including supermarket own brand equivalents)","44R","","","5.8","0.6","6.38","3.8","17.8","74","452","1904","0","0.7","8","66","0.9","58.1","7.9","6.2","0.3","7.1","7.9","44.6","0","32.1","25.8","0","0","0","0","0","0","9.96","5.91","0.05","0.64","0.06","10","24","0","0","0","0","24","0.2","0.18","0.21","0.4","1","1.4","0","2","0","0.5","5","0.6","2","189","240","117","25","114","2","0","2","0.13","0.5","304","16","0.13","1","57.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"7863","UK_NDB_3","32287","UK_current","MWCH","Microwave chips (e.g. McCains)","Microwave chips (e.g. McCains)","38A","","","50.4","0.4","6.25","2.5","4.4","30.5","164","693","0","2","30.1","0.4","2.6","0","0.4","0.1","0.1","0","0","0.2","0","0","0","0","0","0","0","0","0","0.55","1.05","0.12","2.42","0.01","0","0","0","0","0","0","0","0","0.12","0.07","2.1","0.9","3","11","0.4","0.3","0","20","0.3","0","40","530","17","30","99","1","0","1","0.14","0.4","62","6","0.2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8355","UK_NDB_3","32289","UK_current","MWWN","Medium white wine","Medium white wine","48A","","","85.9","0","6.25","0.1","0","3","78","321","9.4","0","0","3","0","3","0","1.2","1.4","0","0","0.4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0.1","0","0","0","0","0","0.1","1","11","81","12","8","8","0.8","0","0.8","0","0","3","8","0.1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"11456","UK_NDB_3","32288","UK_current","MXBE","Mixed berries","Mixed berries","40R","","","83.6","0.2","6.25","1","0.2","5.5","26","110","0","2.9","0","5.5","3.7","0","5.5","2.5","2.9","0","0","0.1","0","0","0","0","0","0","0","0","0","0.01","0.05","0.04","0.05","0","0","0","57","1","56","0","9","0","0.03","0.05","0.4","0.1","0.5","79.7","1.1","0.1","0","23","0.3","1","2","240","40","18","34","0.9","0","0.9","0.11","0.2","23","2","0.62","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"1344","UK_NDB_3","33185","UK_current","MXKB","Mixed meat kebabs","Mixed meat kebab (meat, pitta and salad)","29R","","","63","2.1","6.1","13","4.8","16.4","157","660","0","1.2","14.6","1.8","1.4","0","1.8","0.7","0.6","0.5","0","0.1","0","0","0","0","0","0","0","0","0","2.38","1.34","0.1","0.28","0.41","41","0","11","0","11","0","2","0.28","0.2","0.12","2.9","2.7","5.6","8.7","0.2","0.1","0.7","33","0.6","1","100","251","55","18","111","1.3","0.3","1","0.08","2.4","169","28","0.18","3","0","0","0","0","0","0","0","18","0","0","0","18","0","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2188","UK_NDB_3","32290","UK_current","MXNT","Mixed nuts, unsalted","Mixed nuts, unsalted","56R","","","3.6","3.8","5.3","20.4","58.8","6.9","637","2632","0","6.6","3","3.9","8.8","0","3.9","0.1","0.1","0","0","3.8","0","0","0","0","0","0","0","0","0","6.8","30.42","1.17","17.69","0","0","0","5","0","5","0","1","0","0.49","0.26","1.4","4.4","5.8","0","11.1","0.4","0","46","0.9","33","2","663","151","275","492","3.1","0","3.1","1.43","3.8","8","13","2.38","85","0","0","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"8084","UK_NDB_3","32291","UK_current","MXSL","Mixed leaf salad, no dressing","Mixed leaf salad, no dressing","36B","","","93.8","0.4","6.25","2.2","0.5","0.9","16","68","0","1.4","0","0.8","2","0","0.8","0.3","0.4","0","0","0.1","0","0","0","0","0","0","0","0","0","0.09","0.03","0.17","0.07","0","0","0","1200","0","1197","5","200","0","0.13","0.1","0.6","0.4","1.1","22.3","0.8","0.1","0","85","0.3","1","33","355","101","29","39","1.3","0","1.3","0.07","0.5","103","2","0.43","2","0","0","0","0","0","0","0","18.42","36.84","0","0","44.74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2505","UK_NDB_3","32292","UK_current","MXSP","Mixed spices","Mixed spices","50R","","","7.8","2","6.25","12.3","16.8","33.8","327","1372","0","23","22.6","11.2","32","0","11.2","5.4","5.8","0","0","0","0","0","0","0","0","0","0","0","0","2.71","1.59","1.16","9.59","0","0","0","21000","0","21000","0","3500","0","0.35","0.79","7.9","2.6","10.5","0","2.7","0.4","0","0","1.3","7","1010","1920","280","170","300","14.3","0","14.3","0.43","2.7","1510","2","2.2","6","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
